date_local,trawl_hours,transit_hours,maneuver_hours,idle_hours,gap_hours,trawl_events,distance_nm,trawl_distance_nm
2026-02-19,1.4030555555555553,1.3791666666666669,1.264861111111111,8.551527777777778,10.781944444444445,0,20.410099746819473,4.024410434537931
2026-02-20,0.0,0.0,0.0,11.220277777777776,12.376944444444444,0,8.285731158110995,0.0
2026-02-21,0.0,0.0,0.0,13.121805555555556,11.52,0,12.226352197417604,0.0
2026-02-22,0.0,0.0,1.2581944444444446,11.157222222222222,11.225277777777778,0,12.38078714261104,0.0
2026-02-23,6.141388888888889,2.6987500000000004,8.144027777777778,0.9974999999999998,6.3374999999999995,0,59.32332431868624,18.521315446088586
2026-02-24,4.24625,7.8533333333333335,0.3666666666666667,0.0,11.120555555555555,0,69.27741673903415,18.206381274438307
2026-02-25,0.21833333333333332,9.35777777777778,0.0,0.0,14.844999999999999,0,62.59160122295787,1.098388301767241
2026-02-26,5.557777777777777,10.426666666666671,0.8765277777777778,0.0,7.039166666666667,0,91.03558880855225,21.82401980524668
2026-02-27,2.89375,5.400833333333332,5.083333333333333,5.620972222222222,4.759166666666667,0,69.71656972805124,11.665829561002594
2026-02-28,5.4820833333333345,8.036805555555553,7.628472222222225,0.7755555555555554,2.37,1,94.9458969759222,20.724728325569366
2026-03-01,5.299583333333334,2.996944444444444,13.088194444444444,0.0,2.522777777777778,0,71.45094747691282,18.972254412381766
2026-03-02,7.364166666666664,3.874305555555557,7.537222222222223,0.15305555555555556,4.700277777777777,2,66.45407636604345,28.209742684245377
2026-03-03,9.869166666666665,4.156944444444445,5.670555555555556,0.0,4.797499999999999,4,74.63522550801102,35.22356962741003
2026-03-04,9.064583333333339,9.712777777777774,0.7023611111111112,0.0,4.335277777777778,2,97.48310949398443,32.97888970196882
2026-03-05,14.800138888888887,3.527638888888889,2.5573611111111103,0.7494444444444445,2.3719444444444444,4,86.08679651062769,58.853171122516954
2026-03-06,10.815972222222227,8.96722222222222,2.3915277777777773,0.47944444444444445,1.111388888888889,2,101.95836769052555,41.77387230030943
2026-03-07,9.863333333333335,6.80402777777778,4.118055555555555,0.0,3.493055555555556,2,92.54375871279782,38.35104946961722
2026-03-08,10.420694444444448,3.113611111111111,5.267361111111111,0.31305555555555553,4.781666666666666,3,64.30910130015971,35.66068182819519
2026-03-09,8.983888888888885,4.862499999999995,5.884027777777779,0.8636111111111111,3.5577777777777775,2,80.59073154497734,33.86630466787819
2026-03-10,12.19069444444445,3.8908333333333345,4.037777777777778,0.2584722222222222,3.515833333333333,3,78.41476703274618,46.2386500112313
2026-03-11,9.744027777777774,5.681527777777777,5.250416666666666,0.0,4.397777777777778,2,77.38287739608525,37.44739885228752
2026-03-12,2.257222222222222,3.157916666666667,2.1447222222222226,6.768194444444444,8.953333333333333,0,36.46762963068192,5.48454586980108
2026-03-13,7.017083333333333,0.22777777777777775,8.48680555555556,2.4616666666666664,5.632777777777777,1,49.49931546323473,25.581650736599403
2026-03-14,10.78486111111111,3.9045833333333335,2.4756944444444446,3.372361111111111,3.426111111111111,3,73.5872057464228,38.38769712117316
2026-03-15,10.40652777777778,1.5737499999999995,8.644027777777778,0.0,3.285277777777778,2,71.3232643564046,38.52592978174743
2026-03-16,11.361805555555561,4.535694444444444,4.9725,0.8350000000000001,2.3083333333333336,3,78.98954469793695,39.68357813967024
2026-03-17,11.752777777777771,7.16527777777778,1.7034722222222223,1.0586111111111112,2.368611111111111,2,89.53191218790933,43.15049778408696
2026-03-18,10.24513888888889,6.430138888888886,4.469305555555556,0.3240277777777778,2.3466666666666667,1,82.07241253297109,36.531330691915485
2026-03-19,13.990694444444447,4.167500000000001,2.2169444444444446,0.25055555555555553,3.5533333333333332,5,84.33816323451606,53.41145437213254
2026-03-20,11.656388888888893,8.335277777777776,3.815416666666667,0.0,0.0,4,107.06216113760802,42.67025865404434
2026-03-21,5.020972222222223,3.5398611111111116,5.243333333333332,7.942361111111112,2.4358333333333335,0,57.72784691619259,19.623071000723808
2026-03-22,0.0,0.0,6.387916666666667,11.160833333333338,6.231111111111112,0,24.767696342033396,0.0
2026-03-23,0.3598611111111112,0.4204166666666667,6.590694444444444,10.68152777777778,6.163333333333334,0,27.524511918938515,1.3691642348632378
2026-03-24,7.161527777777777,3.3568055555555554,0.835,3.509444444444445,10.095277777777778,3,65.70974578933789,26.92042487287274
2026-03-25,18.268472222222226,3.126805555555556,1.5605555555555557,0.0,0.0,5,92.60204376101997,69.93047410550761
2026-03-26,4.426250000000001,7.099861111111112,0.5555555555555556,1.2833333333333334,10.807777777777778,1,76.08381432615198,17.51262611485406
2026-03-27,2.836666666666667,8.449027777777777,0.09680555555555556,2.0366666666666666,10.350277777777777,1,73.37396070443923,12.767446161355148
2026-03-28,3.3356944444444436,7.920972222222223,0.0,0.0,12.788888888888888,1,83.9335842427674,12.92139779551344
2026-03-29,9.442499999999999,5.127777777777777,1.977638888888889,0.0,7.329166666666666,2,70.11661343853689,33.87224785421291
2026-03-30,14.765833333333333,4.200694444444444,1.8381944444444442,0.9772222222222221,2.3419444444444446,4,84.33220989260386,55.51177462169509
2026-03-31,19.04680555555556,2.8722222222222222,1.1979166666666667,0.0,1.055,6,84.81305874454276,70.65401982577572
2026-04-01,15.71013888888889,4.351388888888889,3.2159722222222222,0.6591666666666667,0.0,3,88.37498432720353,59.17645264617386
2026-04-02,11.69597222222222,3.044027777777777,1.7963888888888888,0.8875,6.429722222222222,2,61.915567093071395,42.889806165597825
2026-04-03,14.846250000000001,4.123611111111111,0.0,0.4797222222222222,4.645,3,87.9330802081539,53.63530607720832
2026-04-04,3.774583333333333,5.509305555555555,0.0,6.262222222222222,8.34,0,57.59773814370395,13.185694338886892
2026-04-05,0.26069444444444445,3.134583333333334,1.2990277777777777,11.343472222222223,8.163333333333334,0,49.19533140614513,0.7616341619017767
2026-04-06,0.0,0.6975,0.0,0.0,23.569722222222225,0,8.5445768893921,0.0
2026-04-07,0.0,1.1723611111111107,0.0,0.0,22.321666666666665,0,14.183823071949716,0.0
2026-04-08,1.2863888888888888,8.78972222222222,0.0,0.0,13.894999999999998,0,73.95506819297555,5.308348339568016
2026-04-09,0.0,0.7670833333333333,0.0,0.0,23.3825,0,8.254913597725588,0.0
2026-04-10,0.0,1.3030555555555554,0.0,0.0,23.00583333333333,0,16.759395640794168,0.0
2026-04-11,0.0,0.0,0.0,0.20249999999999999,23.66055555555556,0,0.004594535195536409,0.0
2026-04-12,0.0,0.0,0.0,0.5608333333333333,23.648611111111116,0,0.005824460001446807,0.0
2026-04-13,0.0,0.0,0.0,0.993611111111111,23.503055555555555,0,0.014672728770711716,0.0
2026-04-14,0.0,0.0,0.0,0.33444444444444443,21.657777777777778,0,0.010065948243014964,0.0
